,Source,Target,Weight
51967,8,286,2
17193,272,286,1
25408,277,286,1
79893,342,286,1
13873,884,286,1
43468,3,287,12
47425,4,287,1
64395,8,287,1
19915,10,287,1
32683,15,287,4
86585,23,287,1
59280,26,287,3
82257,71,287,1
54978,77,287,1
90010,78,287,1
20195,89,287,2
31763,108,287,1
63441,114,287,1
42575,124,287,1
6897,132,287,1
68388,147,287,1
31166,150,287,1
79850,163,287,1
5945,175,287,1
1796,210,287,2
35720,247,287,1
82758,272,287,2
94439,279,287,1
15132,280,287,7
22401,287,287,4
29927,288,287,1
46805,289,287,1
24522,293,287,1
4462,297,287,2
16317,335,287,1
12065,383,287,1
69555,412,287,1
38163,505,287,2
6833,538,287,1
1733,616,287,3
30532,651,287,1
45877,659,287,1
69787,664,287,1
70771,707,287,1
50969,723,287,8
71859,749,287,1
37207,767,287,2
5885,817,287,1
79764,818,287,2
54633,843,287,1
12640,857,287,1
67848,862,287,1
68587,884,287,2
83795,944,287,1
7766,950,287,1
81902,958,287,2
93195,3,288,8
58268,6,288,1
85338,11,288,1
15222,22,288,1
1226,26,288,5
35246,44,288,1
19989,71,288,1
79615,89,288,1
16558,102,288,1
9587,120,288,1
8972,132,288,1
57755,146,288,1
46847,175,288,1
39332,182,288,1
60506,210,288,1
35133,272,288,3
49463,287,288,1
44676,289,288,1
14602,638,288,1
38879,723,288,2
93130,857,288,1
67264,89,289,1
72877,210,289,1
36898,287,289,1
4652,288,289,1
59675,857,289,1
12299,242,290,1
9341,3,291,17
86714,4,291,1
83037,6,291,1
31867,8,291,1
42531,10,291,1
1802,11,291,1
62243,15,291,1
84742,26,291,1
14047,42,291,1
29629,60,291,3
32776,77,291,1
59011,82,291,1
19654,84,291,1
64921,110,291,1
46998,120,291,1
57437,139,291,3
93865,142,291,2
5136,263,291,1
72541,272,291,7
37155,280,291,1
40303,297,291,1
39950,335,291,1
39574,371,291,1
12282,484,291,1
46769,488,291,1
82796,490,291,1
21373,587,291,1
19063,603,291,1
94437,648,291,1
8912,657,291,1
4610,723,291,3
74629,880,291,1
67290,884,291,4
81620,894,291,1
15549,897,291,1
36724,950,291,1
62230,966,291,1
88644,3,292,1
42581,884,292,1
59521,885,292,1
34147,3,293,1
56825,8,293,1
83138,172,293,178
62153,280,293,1
83231,287,293,1
66801,293,293,20
2663,327,293,54
10210,331,293,8
42514,332,293,23
63513,360,293,13
4483,383,293,1
29908,651,293,1
29474,723,293,2
59942,724,293,1
54841,876,293,1
22936,900,293,26
25873,934,293,13
71565,3,294,15
83080,6,294,2
41427,102,294,1
21155,155,294,1
74832,302,294,6
4563,335,294,1
28134,673,294,3
59189,3,295,59
95806,6,295,2
81696,8,295,1
37247,10,295,5
51520,11,295,1
75261,17,295,1
70316,18,295,2
52610,22,295,1
34894,26,295,13
71735,32,295,1
60420,42,295,2
20310,47,295,1
91404,56,295,1
39494,57,295,2
2168,59,295,1
47569,61,295,1
90424,64,295,1
4905,70,295,2
35731,87,295,1
25098,91,295,1
61675,94,295,1
84464,97,295,2
54017,102,295,2
61273,103,295,2
18534,110,295,2
36982,123,295,1
33909,130,295,2
31579,132,295,9
25403,136,295,1
32962,254,295,2
7784,259,295,1
82892,296,295,1
88261,335,295,1
6658,342,295,2
40699,345,295,1
10936,354,295,1
87573,436,295,1
15079,445,295,2
58314,478,295,1
80808,483,295,1
63108,548,295,2
88919,555,295,1
44054,566,295,1
41090,602,295,1
87339,616,295,1
48011,648,295,1
75282,686,295,1
47899,785,295,1
25503,786,295,1
76411,859,295,1
54851,888,295,2
71537,896,295,1
68143,921,295,1
79736,991,295,1
467,3,296,14
54790,6,296,2
38195,295,296,1
60275,302,296,6
19991,2,297,1
83998,3,297,189
67228,6,297,1
10519,8,297,1
19274,10,297,2
78245,13,297,1
36543,16,297,1
16963,26,297,33
79172,41,297,1
5236,45,297,3
40247,60,297,1
72632,70,297,2
71530,80,297,1
80347,82,297,1
70677,89,297,1
68326,90,297,1
56151,97,297,4
82617,103,297,1
14495,122,297,1
24823,132,297,1
27824,142,297,1
40758,151,297,1
64962,155,297,2
7989,156,297,4
32459,181,297,1
12186,186,297,1
21017,245,297,1
39838,247,297,1
26934,269,297,1
44459,271,297,2
44176,272,297,4
15754,280,297,2
50902,287,297,2
44528,291,297,1
11793,302,297,6
20412,335,297,4
19298,345,297,1
82119,354,297,1
11424,370,297,2
57783,383,297,1
31312,401,297,10
12555,439,297,1
53949,440,297,1
25499,445,297,1
36771,478,297,1
64420,479,297,1
86979,484,297,1
20212,505,297,1
84985,580,297,1
78549,677,297,2
77014,684,297,2
75878,710,297,1
79233,723,297,1
56104,758,297,1
61932,779,297,3
79106,818,297,3
38448,832,297,1
92809,839,297,1
64230,847,297,1
91664,862,297,1
72659,884,297,16
74991,898,297,1
18790,994,297,1
65473,995,297,18
25196,3,298,6
28572,302,298,1
12802,3,299,1
30861,6,299,1
90086,70,299,1
51655,155,299,1
83522,246,299,1
40934,302,299,4
33867,357,299,2
5943,374,299,1
58638,673,299,1
8412,6,300,1
4227,9,300,1
7137,302,300,3
79185,335,300,1
49661,673,300,1
70294,695,300,1
19554,302,301,1
74974,3,302,131
79587,6,302,4
75942,9,302,1
28298,10,302,1
60514,11,302,1
1042,13,302,2
24399,15,302,2
36579,22,302,6
9852,23,302,1
27878,24,302,3
25940,26,302,48
75755,30,302,4
6959,44,302,4
43205,45,302,5
36228,47,302,1
85072,70,302,1
89457,82,302,1
42030,86,302,1
60998,90,302,1
13361,91,302,1
93685,97,302,25
88877,102,302,1
70162,103,302,3
34549,104,302,1
86295,106,302,1
19997,112,302,1
43271,122,302,1
92161,128,302,2
41088,132,302,4
50179,142,302,1
66548,146,302,2
25645,150,302,5
69885,153,302,1
17660,155,302,9
66785,156,302,2
94808,186,302,1
50777,191,302,4
24743,193,302,2
89203,196,302,2
4388,200,302,3
78385,210,302,1
60507,263,302,1
77954,280,302,1
10708,294,302,6
73919,296,302,6
9996,297,302,6
59050,298,302,1
61762,299,302,4
14594,300,302,3
57947,301,302,1
78327,302,302,4
81039,303,302,1
8364,310,302,2
8030,335,302,1
56695,345,302,1
91272,354,302,1
92907,357,302,1
86518,367,302,1
77247,380,302,1
75714,381,302,1
68721,401,302,3
95599,422,302,2
19933,440,302,1
55049,455,302,1
4516,489,302,1
398,559,302,1
23161,589,302,7
51797,595,302,1
78317,616,302,1
81405,639,302,1
39527,640,302,1
90854,713,302,1
70290,723,302,2
68514,758,302,1
8087,775,302,1
13742,801,302,2
62813,802,302,1
79241,803,302,22
10731,825,302,1
70673,826,302,36
62475,827,302,1
10272,828,302,11
84612,829,302,1
51426,830,302,6
4656,832,302,1
7330,833,302,4
78677,874,302,1
81398,875,302,1
44445,884,302,2
10612,302,303,1
36556,3,304,2
87271,13,304,1
12173,46,304,1
54492,75,304,1
3738,120,304,1
2120,132,304,1
28283,272,304,1
60816,276,304,1
63207,305,304,1
58102,3,305,1
58804,304,305,1
14874,3,306,1
94208,166,306,1
3758,249,306,1
34333,114,307,4
43495,136,307,2
28966,147,307,1
95668,276,307,2
5341,484,307,1
75769,490,307,3
57165,491,307,1
92926,621,307,2
47748,710,307,1
30277,884,307,10
39681,3,308,3
54407,26,308,1
13921,884,308,2
27295,3,309,41
19615,11,309,1
78960,23,309,1
66827,26,309,1
58083,60,309,20
16996,77,309,1
1468,78,309,1
69042,280,309,1
47153,494,309,1
60588,499,309,1
50972,603,309,1
86363,749,309,1
19658,771,309,1
62842,884,309,3
25961,933,309,1
64676,3,310,5
17847,10,310,1
12571,13,310,1
20186,23,310,2
29433,26,310,3
35588,45,310,1
33272,50,310,1
84328,71,310,1
34483,102,310,1
91348,120,310,1
75812,124,310,1
16559,139,310,4
44070,148,310,2
28129,155,310,1
47745,166,310,1
77401,185,310,1
36708,244,310,1
41795,272,310,2
81824,302,310,2
21396,311,310,1
11482,335,310,1
60209,345,310,1
7763,401,310,1
1877,499,310,1
24055,616,310,1
73767,723,310,1
49486,779,310,1
62885,851,310,1
96121,859,310,1
56459,883,310,1
41284,884,310,3
95020,896,310,1
81017,950,310,1
52242,3,311,72
64114,25,311,1
41835,26,311,3
34274,132,311,1
56570,148,311,2
15994,153,311,1
78876,173,311,2
42078,182,311,1
65055,185,311,1
31156,310,311,1
95411,335,311,1
23840,440,311,1
46130,490,311,2
83408,859,311,1
80760,874,311,2
51298,884,311,4
49826,965,311,1
57431,3,312,9
74,10,312,2
9652,71,312,1
72442,148,312,1
73659,153,312,1
5285,237,312,1
9060,275,312,1
1586,314,312,2
13015,330,312,1
88637,444,312,1
17300,447,312,1
17376,478,312,1
67397,779,312,1
87745,851,312,4
78775,3,313,6
49410,134,313,1
84888,148,313,1
17715,151,313,1
33571,155,313,1
13791,182,313,1
88151,248,313,1
51441,271,313,1
37233,272,313,1
73969,276,313,1
13925,314,313,1
81348,342,313,1
76400,422,313,1
2764,483,313,1
80284,598,313,1
62860,874,313,1
14549,3,314,5
66587,23,314,1
77337,102,314,2
59510,139,314,3
35787,196,314,1
76433,237,314,1
77976,246,314,1
84159,312,314,2
20164,313,314,1
64771,335,314,2
17283,444,314,3
22462,466,314,1
32767,495,314,1
42906,598,314,1
33884,658,314,2
23528,686,314,1
92446,779,314,1
37110,795,314,1
5850,3,315,18
35283,6,315,3
28448,8,315,1
83596,10,315,1
54186,23,315,1
95410,26,315,2
69543,45,315,1
14738,62,315,2
7506,79,315,1
13693,148,315,1
47418,156,315,1
2746,159,315,1
52503,200,315,1
61803,279,315,1
52330,335,315,3
12893,374,315,1
7164,408,315,1
44349,436,315,1
53754,491,315,4
1834,532,315,1
89352,618,315,1
65497,673,315,1
79762,779,315,1
58891,816,315,1
21622,819,315,1
8394,884,315,1
59838,979,315,2
67825,3,316,11
40820,8,316,1
28632,11,316,1
69461,18,316,6
68465,22,316,1
90473,33,316,1
61216,60,316,1
6949,70,316,1
56006,71,316,3
10040,77,316,2
88564,78,316,1
62219,116,316,1
51849,132,316,1
22647,148,316,1
8493,149,316,1
10456,151,316,1
21907,167,316,1
29337,248,316,3
4211,272,316,1
86152,335,316,1
13481,383,316,1
88265,385,316,1
19587,408,316,1
7380,442,316,1
67273,478,316,1
41942,490,316,1
64968,532,316,1
46599,616,316,1
91480,636,316,1
49690,639,316,1
71059,665,316,1
7955,684,316,1
57429,709,316,1
26371,723,316,1
20989,779,316,2
39798,799,316,1
25730,862,316,1
63597,884,316,1
77898,912,316,2
30722,3,317,2
64296,132,317,1
47781,139,317,1
41737,248,317,1
33904,598,317,1
83033,1,318,1
72680,6,318,1
68489,9,318,1
162,44,318,1
39382,45,318,1
40430,46,318,6
40974,91,318,1
75094,125,318,1
3471,272,318,4
14971,335,318,1
26899,440,318,1
24680,510,318,2
61797,540,318,1
14293,597,318,8
71792,638,318,1
77143,723,318,2
92588,859,318,3
62205,884,318,3
17301,908,318,1
37379,995,318,1
46405,3,319,69
85123,6,319,2
33731,10,319,4
92977,13,319,2
64565,49,319,1
42249,63,319,1
17019,72,319,1
76228,91,319,2
43523,102,319,1
42652,115,319,1
89253,132,319,2
22839,151,319,1
94016,163,319,1
34334,167,319,1
60939,178,319,1
9195,179,319,1
15840,272,319,2
44019,323,319,1
2575,335,319,1
9528,434,319,1
39286,440,319,1
76000,444,319,1
77279,483,319,1
37172,743,319,1
45924,751,319,16
83002,838,319,1
43838,875,319,1
5435,966,319,1
47283,994,319,2
38369,3,320,1
76946,111,320,3
2240,122,320,1
15592,335,320,1
31547,354,320,1
64256,638,320,1
66799,731,320,2
22277,738,320,1
71189,884,320,3
40465,897,320,1
76672,89,321,1
16296,155,321,3
83719,180,321,1
89319,272,321,3
21955,276,321,1
3217,335,321,1
74514,365,321,1
41877,484,321,1
8758,592,321,1
14616,621,321,1
76926,713,321,4
43345,859,321,5
88892,884,321,5
2977,910,321,1
89168,995,321,2
63395,3,322,2
65478,156,322,1
50943,3,323,3
41936,38,323,1
6634,46,323,1
22017,86,323,2
35827,147,323,1
57895,148,323,1
24392,149,323,1
83025,151,323,2
19234,154,323,1
59731,168,323,7
20309,248,323,1
58132,319,323,1
11951,330,323,1
28040,335,323,1
3907,370,323,2
38281,408,323,2
85492,412,323,1
50281,491,323,1
96016,597,323,1
55853,665,323,2
8935,695,323,1
68300,859,323,1
93644,877,323,1
45980,884,323,2
987,976,323,2
88286,3,324,2
89075,26,324,1
59019,42,324,1
75683,3,325,18
5299,26,325,2
52978,41,325,1
5896,115,325,1
11045,246,325,1
58704,440,325,1
15797,709,325,1
61070,884,325,7
939,26,326,12
33968,42,326,1
12703,77,326,1
71917,97,326,8
68137,163,326,2
71694,282,326,1
58388,401,326,4
75589,408,326,2
74620,664,326,1
2093,713,326,1
17363,758,326,4
405,891,326,1
94458,172,327,1
419,293,327,54
89730,331,327,9
26713,332,327,2
33736,360,327,1
60105,3,328,2
85204,26,328,1
65048,8,329,1
83285,11,329,2
55900,60,329,1
69542,86,329,1
13971,142,329,1
85743,272,329,1
3554,572,329,1
75590,779,329,1
17120,3,330,6
36470,10,330,1
73484,23,330,1
21178,26,330,2
94037,46,330,1
44487,47,330,2
69299,52,330,1
36302,53,330,2
59564,80,330,1
25871,91,330,1
7683,108,330,1
9291,111,330,1
57400,188,330,2
40797,275,330,1
94696,285,330,1
35601,312,330,1
9395,323,330,1
43913,335,330,2
20325,339,330,1
50976,342,330,1
63105,447,330,1
81734,478,330,1
91313,577,330,1
42846,591,330,2
95612,764,330,1
11504,799,330,1
64140,851,330,5
23139,853,330,1
45426,855,330,1
89353,858,330,1
77182,859,330,1
44397,172,331,35
33648,293,331,8
71978,327,331,9
26691,331,331,4
73030,332,331,10
83608,360,331,8
87257,900,331,4
53453,172,332,2
55228,293,332,23
94078,327,332,2
73720,331,332,10
24064,10,333,1
12099,713,333,1
21520,1,334,1
20439,3,334,225
44265,16,334,1
23684,23,334,1
67593,26,334,1
89315,44,334,1
80682,45,334,2
91512,50,334,2
47982,55,334,2
25338,72,334,5
78069,128,334,1
30420,146,334,1
81450,186,334,3
7563,188,334,2
34494,196,334,1
14474,200,334,3
7208,213,334,1
65285,259,334,1
5199,265,334,1
73593,271,334,7
51915,272,334,20
31245,279,334,1
1377,284,334,1
90408,335,334,46
68579,336,334,1
4304,367,334,1
23117,470,334,1
80895,474,334,1
30093,547,334,1
53798,573,334,4
27020,636,334,2
79170,673,334,2
57563,690,334,1
78263,708,334,1
37534,738,334,12
66747,779,334,2
70512,896,334,9
55557,1,335,2
70271,2,335,6
8056,3,335,544
78184,6,335,19
12016,7,335,7
88167,8,335,24
76696,9,335,2
95555,10,335,44
83598,11,335,7
17392,13,335,9
95628,15,335,2
56751,16,335,1
75129,17,335,1
12310,18,335,1
33365,19,335,1
7498,22,335,16
11259,23,335,3
28296,24,335,1
46851,25,335,1
79961,26,335,68
14963,27,335,3
34437,30,335,2
37655,34,335,3
88378,38,335,1
27738,40,335,13
50035,42,335,6
5543,44,335,2
68274,45,335,30
59978,46,335,7
78340,47,335,2
85288,49,335,1
7690,50,335,1
73226,52,335,3
39748,53,335,8
56901,57,335,2
75440,59,335,2
90469,60,335,9
93882,61,335,4
63145,63,335,1
57287,64,335,6
84744,65,335,2
58008,68,335,3
42941,70,335,4
61576,71,335,14
37791,72,335,12
56351,73,335,2
60149,74,335,11
15657,76,335,1
34062,77,335,6
14597,78,335,9
87970,82,335,9
50184,83,335,3
83324,84,335,6
68419,86,335,7
40939,89,335,12
59576,90,335,2
63306,91,335,19
3426,94,335,2
17685,95,335,2
95118,97,335,7
7993,98,335,4
8903,102,335,21
71587,103,335,1
88717,104,335,2
44207,106,335,1
17744,111,335,2
46393,112,335,1
64867,113,335,1
12106,119,335,1
17855,120,335,3
36344,121,335,1
69606,122,335,9
88125,123,335,3
92030,124,335,2
14224,125,335,1
61369,126,335,1
90702,128,335,7
16643,130,335,7
63781,131,335,1
13576,132,335,17
48881,133,335,2
67341,134,335,2
4410,135,335,5
65888,137,335,1
21412,139,335,13
38783,142,335,5
1489,146,335,20
89241,147,335,2
11515,148,335,3
8183,153,335,5
87558,155,335,1
80617,166,335,12
95682,167,335,1
27846,173,335,1
62382,180,335,2
17823,182,335,3
66455,183,335,1
75319,185,335,1
94160,186,335,2
1649,187,335,1
19966,188,335,10
85556,190,335,1
25246,191,335,1
73822,193,335,1
10945,194,335,4
47097,196,335,8
26897,200,335,14
1119,203,335,1
4722,204,335,1
70273,206,335,7
88868,207,335,3
92139,208,335,5
76917,210,335,1
91037,213,335,16
63550,216,335,1
73463,223,335,1
21185,224,335,6
37577,225,335,1
10182,238,335,2
87126,242,335,3
23312,243,335,1
74975,245,335,2
78749,246,335,2
58075,248,335,1
32679,253,335,2
90222,255,335,1
52870,259,335,20
71291,260,335,4
57662,263,335,4
4325,265,335,1
6778,266,335,1
61214,271,335,20
64356,272,335,80
19863,274,335,1
4250,276,335,1
33706,277,335,1
52324,278,335,4
18812,279,335,1
23902,280,335,12
32144,285,335,1
10621,287,335,1
77588,291,335,1
30670,294,335,1
55524,295,335,1
39026,297,335,4
13164,300,335,1
52091,302,335,1
6950,310,335,1
40106,311,335,1
17911,314,335,2
20025,315,335,3
38470,316,335,1
74591,318,335,1
11752,319,335,1
14952,320,335,1
33344,321,335,1
32292,323,335,1
67719,330,335,2
59402,334,335,46
77779,335,335,46
81001,336,335,2
18074,337,335,5
36552,338,335,3
52646,344,335,1
85779,345,335,2
89444,348,335,2
58860,350,335,1
62079,354,335,4
94381,357,335,5
16485,358,335,1
89081,362,335,3
11372,363,335,4
74038,364,335,12
92718,365,335,5
87954,367,335,1
6836,371,335,1
7987,374,335,3
81166,377,335,1
29039,379,335,1
21762,381,335,1
29588,382,335,1
87369,383,335,1
39155,384,335,2
49258,391,335,2
42345,401,335,6
752,403,335,1
91787,408,335,6
41246,412,335,3
22255,421,335,1
61002,422,335,2
75133,429,335,1
70984,434,335,12
69898,436,335,6
55617,443,335,3
27612,444,335,2
93390,446,335,4
944,447,335,4
28673,455,335,1
71683,456,335,3
30764,461,335,1
25626,466,335,2
36822,471,335,6
71112,472,335,2
74806,473,335,1
93581,474,335,2
30424,475,335,33
49015,476,335,12
15520,477,335,1
48004,478,335,3
81058,479,335,1
28822,480,335,4
32514,481,335,1
20457,484,335,2
83176,485,335,1
5549,486,335,1
38701,487,335,1
55878,488,335,2
78016,490,335,6
538,491,335,1
68144,499,335,5
20245,501,335,3
8744,503,335,6
7029,505,335,1
7324,506,335,2
59105,508,335,1
22489,512,335,2
7358,517,335,5
9506,523,335,2
81366,526,335,1
56099,530,335,1
17599,547,335,3
89608,555,335,2
57476,557,335,1
6111,561,335,1
2459,563,335,1
5907,566,335,2
43321,567,335,3
41201,573,335,1
13912,576,335,2
32342,577,335,1
68480,579,335,1
34083,580,335,3
49016,581,335,1
40549,582,335,1
16014,598,335,2
33717,603,335,1
29353,604,335,2
62645,605,335,3
42413,609,335,3
36207,616,335,8
24195,622,335,3
81758,628,335,1
55873,631,335,1
61746,632,335,4
17188,634,335,4
8921,638,335,4
27397,639,335,1
38119,640,335,1
60469,642,335,1
11388,643,335,1
29840,644,335,1
81744,649,335,1
82591,654,335,3
79180,658,335,4
90716,664,335,3
12953,665,335,5
48408,672,335,2
66804,673,335,22
24977,678,335,2
16115,682,335,4
19822,683,335,1
71574,685,335,2
92878,686,335,1
51519,689,335,1
69945,690,335,1
28209,695,335,1
85906,696,335,3
87012,707,335,1
90905,708,335,1
79392,709,335,1
89225,713,335,1
44714,715,335,2
36330,719,335,2
6125,721,335,2
24605,722,335,1
16259,723,335,11
38425,725,335,2
48052,732,335,2
21061,735,335,1
50092,738,335,18
51137,749,335,5
46545,751,335,1
44913,759,335,1
6284,762,335,1
16450,767,335,11
37162,775,335,11
40834,776,335,3
54338,779,335,23
11981,784,335,3
30408,785,335,2
45406,799,335,5
82813,809,335,4
51790,817,335,1
28463,820,335,1
32158,821,335,6
75952,835,335,2
35312,838,335,1
53974,839,335,1
48794,841,335,1
33693,843,335,1
33312,846,335,5
80312,850,335,6
5337,851,335,7
18445,859,335,7
70173,861,335,1
6394,862,335,5
87262,865,335,3
86158,867,335,1
36568,874,335,5
55169,875,335,5
64668,883,335,3
80739,884,335,39
80481,891,335,1
34925,895,335,2
17852,896,335,44
91457,908,335,1
44356,915,335,3
62912,916,335,3
24272,922,335,1
66053,933,335,14
60978,938,335,3
63090,944,335,1
69259,950,335,2
67858,953,335,5
40730,958,335,1
20680,965,335,1
54023,966,335,1
37738,969,335,3
78699,979,335,3
31487,3,336,16
5813,271,336,2
69843,272,336,1
57471,334,336,1
22498,335,336,2
46820,654,336,1
19041,3,337,14
72584,146,337,1
37898,200,337,1
89612,271,337,2
82278,272,337,2
61233,335,337,5
95131,548,337,4
38928,738,337,1
84452,762,337,1
56443,3,338,1
30859,45,338,1
28035,84,338,1
76088,142,338,1
70693,187,338,1
73960,196,338,1
88727,272,338,5
47527,335,338,3
39754,673,338,2
43037,682,338,2
95220,822,338,1
43935,3,339,8
10706,15,339,1
25467,132,339,5
88738,142,339,3
16731,223,339,1
85675,280,339,1
8931,330,339,1
43545,896,339,3
52200,271,340,1
58300,45,341,1
52393,342,341,1
25505,2,342,1
61404,3,342,111
62395,6,342,9
20717,8,342,5
78816,9,342,1
70841,11,342,1
40753,16,342,1
34007,23,342,2
71006,26,342,11
10301,29,342,1
55100,31,342,1
88612,38,342,1
34634,44,342,1
77144,45,342,6
94548,47,342,1
64287,52,342,13
55781,53,342,17
44133,56,342,1
72763,57,342,10
66409,58,342,2
20308,61,342,2
65167,63,342,1
64255,64,342,1
27082,70,342,2
70467,71,342,3
66376,86,342,1
56956,89,342,1
36719,91,342,5
23515,95,342,2
21531,97,342,8
89195,102,342,3
3674,103,342,2
11060,104,342,1
21328,106,342,2
50584,108,342,1
94174,109,342,2
67643,110,342,8
54387,120,342,1
60695,122,342,1
51248,128,342,3
59452,132,342,1
50907,133,342,2
30415,139,342,10
24026,140,342,1
29866,142,342,3
81563,146,342,7
8955,147,342,1
61573,166,342,1
8731,167,342,1
81232,171,342,1
84902,186,342,1
37572,191,342,1
8876,194,342,1
24157,196,342,1
67591,197,342,3
75922,208,342,3
52418,238,342,1
27512,254,342,1
41539,259,342,2
28355,264,342,1
38910,265,342,2
48518,272,342,2
56456,286,342,1
64491,295,342,2
80377,313,342,1
44850,330,342,1
29208,341,342,1
75323,355,342,1
195,357,342,2
66169,362,342,1
75124,368,342,1
1105,377,342,1
15908,408,342,3
22344,410,342,1
92690,422,342,1
42794,434,342,2
58073,444,342,2
22173,445,342,1
70328,446,342,1
2943,447,342,1
45341,449,342,1
59333,466,342,2
24972,478,342,1
55469,481,342,1
49091,482,342,1
76267,489,342,1
19798,498,342,1
84001,499,342,3
84334,502,342,4
94434,503,342,3
72229,504,342,14
17523,512,342,1
86676,532,342,1
27689,544,342,1
57577,548,342,1
79000,571,342,1
78799,580,342,1
13452,616,342,3
83012,648,342,2
74151,651,342,1
14561,657,342,1
60513,689,342,1
76865,696,342,2
24488,720,342,1
54496,725,342,1
45901,732,342,1
62473,751,342,12
71245,766,342,1
18482,767,342,1
2570,771,342,1
46222,775,342,1
39365,785,342,1
85412,791,342,1
93326,799,342,2
78643,801,342,2
41618,834,342,1
62927,839,342,2
94350,846,342,1
64463,850,342,1
21214,851,342,1
41257,859,342,1
80352,884,342,1
42991,896,342,1
53960,916,342,1
68139,933,342,2
30710,991,342,1
34922,3,344,10
66415,272,344,2
25941,335,344,1
12615,884,344,1
2849,896,344,1
